customer_id,age,income,tenure_months,monthly_charges,contract_type,payment_method,total_calls,data_usage_gb,num_products,complaint_registered,churn
CUST002889,37,67,287,50,,Month-to-Month,Bank Transfer,0,51.8,1,Yes,1
CUST002890,52,52K,59,53.03,One-Year,Bank Transfer,4,25.63,3,Yes,0
CUST002891,35,$67228,18,108.99,Two-Year,Credit Card,2,40.38,3,Yes,1
CUST002892,,,69,66.36,Month-to-Month,Credit Card,4,2.45,2,Yes,1
CUST002893,18,,10,80.34,Two-Year,Credit Card,2,2.41,2,No,0
CUST002894,24,$90906,60,59.5,One-Year,Mailed Check,2,15.94,4,Yes,0
CUST002895,60,46696,49,82.04,Two-Year,Mailed Check,5,34.74,4,Yes,1
CUST002896,40,$63445,26,69.02,Two-Year,Electronic Check,2,24.39,3,No,1
CUST002897,32,32K,13,30.88,One-Year,Credit Card,3,22.69,2,No,0
CUST002898,,59,284,2,78.34,Two-Year,Electronic Check,15,23.16,2,Yes,1
CUST002899,28,80K,20,87,Month-to-Month,Credit Card,2,27.76,5,No,1
CUST002900,,74K,27,62.98,Two-Year,Bank Transfer,3,17.13,3,No,0
CUST002901,48,20K,26,40.93,Two-Year,Bank Transfer,1,57.64,4,No,0
CUST002902,,20K,25,28.76,One-Year,Bank Transfer,2,35.02,5,Yes,1
CUST002903,51,20K,20,43.1,One-Year,Credit Card,2,40.98,4,Yes,1
CUST002904,63,87972,6,73.04,Two-Year,Credit Card,3,52.93,5,No,0
CUST002905,,27936,30,59.07,One-Year,Credit Card,3,62.3,1,No,0
CUST002906,61,$26125,46,20,Two-Year,Credit Card,2,15.34,2,No,0
CUST002907,47,98956,4,53.66,Two-Year,Credit Card,3,5.98,5,No,0
CUST002908,28,80019,18,81.6,Month-to-Month,Credit Card,1,18.96,4,Yes,1
CUST002909,26,90,362,17,30.24,Two-Year,Bank Transfer,5,17.18,3,Yes,0
CUST002910,52,89,628,14,,Two-Year,Bank Transfer,2,47.36,1,No,0
CUST002911,24,98K,46,85.85,Month-to-Month,Credit Card,2,29.21,2,Yes,0
CUST002912,34,37,283,6,44.31,Month-to-Month,Bank Transfer,3,42.11,4,Yes,1
CUST002913,18,44,238,5,62.31,One-Year,Credit Card,5,4.48,2,Yes,1
CUST002914,37,44K,25,62.32,One-Year,Credit Card,6,51.07,4,No,0
CUST002915,34,27732,31,66.52,Month-to-Month,Electronic Check,1,19.08,5,No,0
CUST002916,18,64090,45,68.08,One-Year,Bank Transfer,8,26.59,4,No,0
CUST002917,42,$26581,48,122.47,One-Year,Electronic Check,5,20.07,1,No,0
CUST002918,32,49,176,1,78.8,Two-Year,Bank Transfer,1,25.27,1,No,1
CUST002919,18,$83207,34,68.61,Two-Year,Credit Card,3,49.65,3,No,0
CUST002920,48,85878,6,82.14,Month-to-Month,Credit Card,4,36.36,5,No,0
CUST002921,32,,30,,Month-to-Month,Credit Card,3,33.19,1,No,1
CUST002922,50,36,619,3,48.32,One-Year,Electronic Check,3,53.17,4,No,1
CUST002923,50,72,270,28,98.14,One-Year,Electronic Check,5,13.21,5,No,0
CUST002924,,82,372,58,32.26,Two-Year,Bank Transfer,2,29.29,2,Yes,0
CUST002925,56,45882,30,62.93,Month-to-Month,Electronic Check,8,9.4,1,No,0
CUST002926,,,5,86.55,Two-Year,Bank Transfer,20,40.53,1,No,0
CUST002927,39,90603,25,20,Month-to-Month,Bank Transfer,4,39.73,3,No,1
CUST002928,60,,51,36.3,One-Year,Bank Transfer,2,50.44,3,No,0
CUST002929,,69K,6,55.19,One-Year,Electronic Check,1,60.08,1,No,1
CUST002930,29,53,401,10,37.93,Two-Year,Bank Transfer,3,12.64,2,Yes,1
CUST002931,47,80K,42,76.28,Two-Year,Credit Card,1,20.74,2,Yes,0
CUST002932,44,43K,66,42.23,One-Year,Credit Card,2,24.76,5,No,0
CUST002933,36,77488,47,65.79,Two-Year,Bank Transfer,3,7.11,5,Yes,1
CUST002934,60,77K,16,50.83,One-Year,Credit Card,0,4.61,2,Yes,1
CUST002935,52,65K,53,74.51,Month-to-Month,Bank Transfer,0,38.57,2,Yes,1
CUST002936,52,,55,120.01,Two-Year,Electronic Check,5,3.64,1,No,1
CUST002937,105,$52258,22,87.91,Two-Year,Bank Transfer,5,18.56,3,No,0
CUST002938,51,$68862,34,89.21,Month-to-Month,Bank Transfer,3,0.81,4,No,1
CUST002939,55,45K,50,76.84,Two-Year,Credit Card,5,18.5,1,No,1
CUST002940,28,,23,74,Two-Year,Credit Card,2,47.46,2,Yes,1
CUST002941,12,20000,32,51.8,One-Year,Credit Card,3,40.1,2,No,0
CUST002942,45,$53293,31,,One-Year,Credit Card,6,58.65,4,No,0
CUST002943,,25290,70,67.95,One-Year,Electronic Check,44,16.11,1,No,0
CUST002944,46,72,668,33,74.87,Two-Year,Credit Card,2,11.97,3,No,1
CUST002945,,49,628,17,81.75,Two-Year,Credit Card,6,53.39,2,No,0
CUST002946,47,94754,31,97.58,Month-to-Month,Electronic Check,2,4.29,4,No,0
CUST002947,58,$22325,3,123.97,Month-to-Month,Bank Transfer,4,55.67,3,Yes,1
CUST002948,62,485K,22,91.42,One-Year,Credit Card,5,2.33,2,No,0
CUST002949,,38,949,7,53.66,Two-Year,Electronic Check,2,3.94,4,No,0
CUST002950,,24K,44,66.23,One-Year,Bank Transfer,6,36.36,1,Yes,1
CUST002951,,$75371,54,64.15,One-Year,Credit Card,4,2.99,4,Yes,1
CUST002952,38,57057,54,54.04,Two-Year,Bank Transfer,4,43,3,No,0
CUST002953,,46106,33,87.81,Two-Year,Bank Transfer,5,8.73,2,No,0
CUST002954,,$55278,22,64.85,One-Year,Bank Transfer,4,14.12,3,Yes,0
CUST002955,41,47447,37,79.05,Month-to-Month,Electronic Check,4,24.49,4,No,1
CUST002956,39,,54,70.47,Month-to-Month,Electronic Check,2,38.21,4,No,1
CUST002957,53,30K,6,35.54,One-Year,Bank Transfer,1,28.04,2,No,0
CUST002958,48,$43702,7,111.62,Month-to-Month,Credit Card,4,58.92,3,No,1
CUST002959,40,$57982,67,68.42,Month-to-Month,Credit Card,3,16.72,1,No,1
CUST002960,48,37,999,39,60.92,One-Year,Electronic Check,4,2.66,2,Yes,1
CUST002961,,106K,62,74.53,One-Year,Credit Card,3,19.43,5,No,0
CUST002962,34,$70825,27,38.83,Two-Year,Electronic Check,1,10.2,4,No,0
CUST002963,37,33288,23,42.97,Two-Year,Credit Card,20,39.78,4,Yes,0
CUST002964,37,$90512,27,34.21,Two-Year,Credit Card,4,65.67,4,Yes,0
CUST002965,37,27K,25,30.8,One-Year,Bank Transfer,1,5.02,5,Yes,0
CUST002966,52,$67821,37,63.95,Month-to-Month,Bank Transfer,2,9.22,1,Yes,1
CUST002967,32,20000,49,62.22,One-Year,Credit Card,1,36.6,1,No,0
CUST002968,19,63,902,43,71.9,Two-Year,Credit Card,6,34.56,3,Yes,0
CUST002969,42,28463,10,71.72,Two-Year,Electronic Check,1,33.58,2,No,0
CUST002970,68,121,371,56,80.32,Month-to-Month,Credit Card,41,25.78,5,Yes,1
CUST002971,40,$70612,42,92.92,One-Year,Credit Card,1,37.15,3,Yes,0
CUST002972,51,75918,25,,One-Year,Credit Card,2,23.37,4,No,0
CUST002973,18,68779,30,49.1,One-Year,Credit Card,6,24.53,2,No,0
CUST002974,55,20K,40,65.84,Month-to-Month,Credit Card,3,21.92,2,No,0
CUST002975,105,$38821,7,98.27,Two-Year,Credit Card,1,54.41,3,No,0
CUST002976,27,$61760,46,20,Two-Year,Credit Card,2,6.07,2,No,0
CUST002977,33,79785,67,49.76,Month-to-Month,Credit Card,5,1.53,3,Yes,1
CUST002978,52,76192,25,44.54,One-Year,Credit Card,1,50.6,2,Yes,0
CUST002979,,49294,10,28.22,Month-to-Month,Bank Transfer,4,32.36,4,No,0
CUST002980,60,106K,4,81.03,Month-to-Month,Credit Card,30,9.87,5,No,1
CUST002981,18,63K,67,64.05,Two-Year,Bank Transfer,5,36.84,1,No,1
CUST002982,,$118782,6,64.84,Month-to-Month,Bank Transfer,4,50.02,4,Yes,1
CUST002983,53,47K,27,65.11,Month-to-Month,Electronic Check,4,24.48,4,Yes,0
CUST002984,36,$67955,62,,Two-Year,Credit Card,48,5.27,4,No,0
CUST002985,44,$40700,34,46.04,Two-Year,Credit Card,41,7.4,2,No,0
CUST002986,30,70755,18,53.68,One-Year,Credit Card,0,5.51,3,No,1
CUST002987,40,57K,36,135.75,Two-Year,Credit Card,0,16.29,4,No,1
CUST002988,45,,53,67.06,Two-Year,Credit Card,8,6.67,1,Yes,0
CUST002989,26,$52780,15,70.52,Two-Year,Electronic Check,1,33.54,2,No,0
CUST002990,30,74360,37,,Month-to-Month,Bank Transfer,5,34.37,5,No,0
CUST002991,42,86619,21,44.92,Two-Year,Bank Transfer,7,24.21,2,No,0
CUST002992,70,40,263,16,27.88,Month-to-Month,Credit Card,3,34.84,1,No,0
CUST002993,44,,64,75.49,Month-to-Month,Bank Transfer,3,41.19,2,No,1
CUST002994,55,81436,29,42.14,Month-to-Month,Credit Card,2,17.98,4,Yes,1
CUST002995,18,,60,68.95,One-Year,Credit Card,1,19.94,2,Yes,0
CUST002996,61,,13,40.96,Month-to-Month,Credit Card,4,40.4,2,No,1
CUST002997,20,52057,37,53.82,Month-to-Month,Bank Transfer,2,32.66,2,No,0
CUST002998,41,61385,21,49.08,One-Year,Bank Transfer,1,18.24,4,No,0
CUST002999,50,57028,64,102.91,One-Year,Bank Transfer,2,24.73,3,No,0
CUST003000,39,65,165,40,46.96,One-Year,Bank Transfer,1,36.86,3,No,0
CUST003001,41,$107220,53,72.76,Month-to-Month,Credit Card,1,27.18,1,No,1
CUST003002,18,36K,-4,28.5,Two-Year,Electronic Check,2,29.49,2,No,0
CUST003003,36,87K,45,95.06,Two-Year,Credit Card,3,43.14,4,No,0
CUST003004,21,101,328,23,26.1,Two-Year,Bank Transfer,4,19.77,2,Yes,0
CUST003005,29,28,244,41,,Two-Year,Bank Transfer,32,29.4,3,No,1
CUST003006,18,62,780,54,62.51,Two-Year,Credit Card,2,30.25,1,No,0
CUST003007,33,,50,89.6,Month-to-Month,Credit Card,31,31.71,1,No,1
CUST003008,37,20K,40,91.06,Two-Year,Credit Card,5,42.95,5,No,0
CUST003009,36,49,035,71,96.45,One-Year,Credit Card,35,32.72,3,No,0
CUST003010,52,$100122,16,32.25,One-Year,Credit Card,6,63.08,3,No,0
CUST003011,67,20000,6,69.33,One-Year,Bank Transfer,4,47.41,4,No,0
CUST003012,41,$61460,36,77.36,One-Year,Credit Card,7,11.36,2,No,0
CUST003013,27,68,579,46,100.48,Month-to-Month,Credit Card,3,30.04,4,No,1
CUST003014,,64K,31,25.58,Two-Year,Bank Transfer,3,48.61,4,No,0
CUST003015,61,22K,25,103.84,Month-to-Month,Mailed Check,4,11.48,4,Yes,1
CUST003016,57,73,414,62,62.49,One-Year,Bank Transfer,3,2.03,1,Yes,0
CUST003017,61,$76882,63,40.32,Two-Year,Credit Card,3,24.44,4,No,1
CUST003018,15,$20000,35,39.33,Month-to-Month,Electronic Check,5,2.59,5,No,1
CUST003019,24,51,747,33,81.61,Two-Year,Electronic Check,3,7.81,5,No,0
CUST003020,65,58,123,49,67.89,Month-to-Month,Bank Transfer,3,1.01,2,No,0
CUST003021,45,75743,17,141.04,Month-to-Month,Credit Card,6,15.5,4,No,0
CUST003022,38,$69234,16,95.16,Month-to-Month,Bank Transfer,3,26.44,3,No,0
CUST003023,47,$20000,2,69.3,Month-to-Month,Bank Transfer,47,8.86,1,No,1
CUST003024,29,$70291,63,63.7,Month-to-Month,Bank Transfer,4,42.67,2,Yes,0
CUST003025,34,53672,32,83.33,Two-Year,Credit Card,2,16.98,1,No,1
CUST003026,38,52,418,39,72.62,Month-to-Month,Bank Transfer,0,32.59,4,No,0
CUST003027,44,$72912,44,60.72,Two-Year,Bank Transfer,4,28.48,2,Yes,1
CUST003028,55,$39089,10,31.84,One-Year,Electronic Check,5,4.27,2,No,0
CUST003029,66,$36997,57,,Month-to-Month,Credit Card,2,4.45,3,Yes,0
CUST003030,95,$20381,-6,91.94,Two-Year,Electronic Check,2,17.11,2,No,0
CUST003031,61,44765,19,,Month-to-Month,Bank Transfer,1,3.21,3,No,0
CUST003032,98,61375,5,61.54,Two-Year,Credit Card,2,39.19,3,No,1
CUST003033,26,$74167,11,73.65,One-Year,Credit Card,0,12.03,1,No,1
CUST003034,32,305808,24,32.64,Month-to-Month,Bank Transfer,3,50.05,2,No,0
CUST003035,22,86857,16,36.62,Month-to-Month,Credit Card,50,15.32,5,No,1
CUST003036,36,20000,8,99.16,Month-to-Month,Credit Card,2,10.99,3,No,1
CUST003037,55,83,233,17,,Month-to-Month,Electronic Check,5,45.29,3,No,0
CUST003038,95,84588,55,53.63,Two-Year,Bank Transfer,1,14.12,1,No,1
CUST003039,18,81704,56,34.95,Two-Year,Credit Card,2,28.72,1,Yes,0
CUST003040,,56,873,58,116.01,Month-to-Month,Bank Transfer,4,55.95,4,Yes,0
CUST003041,58,27320,20,24.13,One-Year,Bank Transfer,4,11.56,3,No,0
CUST003042,,$90512,38,44.04,Month-to-Month,Credit Card,1,7.35,1,Yes,1
CUST003043,45,20000,18,40.7,Month-to-Month,Bank Transfer,1,60.99,2,No,0
CUST003044,,61034,26,55.54,Two-Year,Credit Card,2,19.29,2,No,1
CUST003045,31,286K,25,110.19,Two-Year,Credit Card,5,18.36,4,Yes,1
CUST003046,,71,242,19,60.34,One-Year,Credit Card,1,33.85,5,No,0
CUST003047,53,65203,45,43.32,One-Year,Bank Transfer,3,11.01,5,Yes,1
CUST003048,18,20,000,9,83.66,Month-to-Month,Credit Card,5,15.64,3,No,0
CUST003049,69,$79606,42,55.26,Month-to-Month,Credit Card,1,25.94,2,Yes,0
CUST003050,48,70K,7,74.84,Two-Year,Bank Transfer,3,42.22,2,No,0
CUST003051,53,70,488,46,45.05,Two-Year,Credit Card,3,38.47,2,Yes,1
CUST003052,60,78,754,3,80.77,Month-to-Month,Credit Card,1,51.38,2,No,0
CUST003053,,70,664,31,50.05,Two-Year,Electronic Check,2,41.58,2,Yes,0
CUST003054,22,32056,48,92.72,Month-to-Month,Bank Transfer,3,11.08,4,No,1
CUST003055,47,116K,28,100.04,Two-Year,Electronic Check,2,13.16,3,Yes,0
CUST003056,18,$56349,9,75.41,Month-to-Month,Electronic Check,2,49.01,3,No,0
CUST003057,42,,22,85.31,Month-to-Month,Electronic Check,1,0.15,4,No,0
CUST003058,49,20000,46,77.73,Month-to-Month,Credit Card,2,2.61,5,No,1
CUST003059,,69,545,27,118.05,One-Year,Bank Transfer,4,15.92,2,No,1
CUST003060,51,50K,26,73.91,Two-Year,Bank Transfer,4,53.76,1,No,0
CUST003061,53,$45746,32,71.29,Month-to-Month,Credit Card,5,4.02,2,No,0
CUST003062,18,,27,43.1,One-Year,Electronic Check,0,24.58,1,No,0
CUST003063,49,73,035,1,96.03,Two-Year,Credit Card,4,13.67,2,No,0
CUST003064,34,102K,10,97.47,One-Year,Bank Transfer,5,30.96,1,No,0
CUST003065,55,20,000,1,,One-Year,Credit Card,2,21.16,1,No,1
CUST003066,,75K,30,53.75,Two-Year,Bank Transfer,2,37.05,2,No,0
CUST003067,77,92,150,33,75.84,Two-Year,Bank Transfer,1,42.51,2,No,0
CUST003068,,22K,43,42.47,Month-to-Month,Credit Card,3,22.29,2,No,0
CUST003069,35,55622,17,80.73,Month-to-Month,Credit Card,21,39.48,1,Yes,1
CUST003070,23,27,239,68,59.83,Month-to-Month,Electronic Check,1,61.7,5,No,1
CUST003071,22,83,899,38,20,Two-Year,Bank Transfer,1,47.52,4,Yes,1
CUST003072,53,49,097,60,31.42,One-Year,Credit Card,2,46.64,5,No,0
CUST003073,,$50302,47,59.36,One-Year,Mailed Check,3,27.94,2,Yes,1
CUST003074,,$44203,63,69.95,Two-Year,Bank Transfer,0,14.34,1,No,1
CUST003075,20,56K,62,97.88,Month-to-Month,Bank Transfer,4,8.86,1,No,0
CUST003076,52,$63215,11,60.03,Two-Year,Electronic Check,26,20.92,5,No,1
CUST003077,18,$61476,30,70.98,Two-Year,Credit Card,1,48.53,2,No,0
CUST003078,70,20K,46,144.3,One-Year,Bank Transfer,5,31.36,4,No,0
CUST003079,,60,150,25,66.12,Two-Year,Bank Transfer,5,27.73,1,No,0
CUST003080,39,48809,55,68.17,Month-to-Month,Bank Transfer,2,45.16,4,No,1
CUST003081,36,,34,71.81,One-Year,Bank Transfer,9,1.15,2,No,0
CUST003082,39,,36,20,Two-Year,Credit Card,4,33.94,3,No,0
CUST003083,56,55,154,45,74.43,Two-Year,Credit Card,2,17.43,1,Yes,0
CUST003084,,31830,50,81.5,One-Year,Electronic Check,5,18.33,1,Yes,0
CUST003085,18,53533,35,45.82,Month-to-Month,Bank Transfer,0,7.6,4,No,0
CUST003086,59,72K,60,62.57,Month-to-Month,Credit Card,4,34.17,4,No,1
CUST003087,,40,306,65,71.92,Month-to-Month,Electronic Check,3,49.53,2,No,0
CUST003088,39,39493,57,,One-Year,Credit Card,1,44.31,3,No,0
CUST003089,33,,71,105.92,Two-Year,Credit Card,4,22.29,2,No,0
CUST003090,50,79,728,70,67.61,Two-Year,Electronic Check,0,15.27,4,No,0
CUST003091,52,47K,48,59.12,One-Year,Bank Transfer,1,49.07,1,No,0
CUST003092,43,20K,13,76.62,Month-to-Month,Credit Card,0,0.53,3,Yes,1
CUST003093,83,39K,23,92.46,Month-to-Month,Credit Card,1,41.19,4,No,0
CUST003094,47,$99192,19,86.32,One-Year,Bank Transfer,3,10.1,5,No,0
CUST003095,43,$87528,40,77.37,Two-Year,Electronic Check,1,13.78,2,No,0
CUST003096,,53220,51,,One-Year,Credit Card,4,19.74,2,No,0
CUST003097,38,79K,29,77.14,Month-to-Month,Bank Transfer,3,1.68,2,No,0
CUST003098,42,20,000,30,88.58,Month-to-Month,Credit Card,35,13.63,5,No,1
CUST003099,56,45,071,60,73.62,Two-Year,Credit Card,5,34.38,3,Yes,0
CUST003100,49,20,000,5,38.24,Two-Year,Bank Transfer,2,17.76,4,No,0
CUST003101,41,30K,37,54.51,Two-Year,Bank Transfer,2,47.86,3,Yes,0
CUST003102,30,84983,42,20.02,One-Year,Bank Transfer,1,22.63,2,No,0
CUST003103,56,,29,62.35,Two-Year,Electronic Check,1,46.47,2,Yes,0
CUST003104,47,,69,71.7,One-Year,Credit Card,34,34.82,2,No,0
CUST003105,53,70K,44,59.99,Two-Year,Credit Card,4,36.83,5,No,0
CUST003106,,77864,65,35.08,Month-to-Month,Bank Transfer,6,11.72,5,No,0
CUST003107,31,20000,12,109.1,Month-to-Month,Bank Transfer,4,8.93,3,No,1
CUST003108,43,63216,51,116.19,One-Year,Credit Card,4,5.87,5,No,0
CUST003109,59,55,090,47,108.56,One-Year,Bank Transfer,1,28.56,5,Yes,0
CUST003110,71,45,590,58,73.27,One-Year,Credit Card,7,18.38,1,Yes,0
CUST003111,39,47,744,9,65.08,Two-Year,Credit Card,48,47.46,1,No,0
CUST003112,58,20K,26,91.96,Two-Year,Bank Transfer,7,12.51,1,No,0
CUST003113,37,29,227,16,53.6,One-Year,Electronic Check,2,33.61,4,No,0
CUST003114,24,43,738,44,39.42,Month-to-Month,Credit Card,39,52.85,3,No,0
CUST003115,51,39097,36,38.89,One-Year,Credit Card,3,42.97,5,No,1
CUST003116,68,73006,54,,Two-Year,Bank Transfer,0,22.05,5,No,1
CUST003117,,54054,49,55.95,Month-to-Month,Bank Transfer,4,18.42,5,Yes,0
CUST003118,71,41,625,35,30.19,Month-to-Month,Bank Transfer,3,27.23,1,No,1
CUST003119,23,48K,70,,Month-to-Month,Bank Transfer,1,3.96,1,Yes,0
CUST003120,28,$20000,47,105.03,Month-to-Month,Electronic Check,2,40.17,5,No,1
CUST003121,,52K,23,28.26,One-Year,Credit Card,2,26.84,1,Yes,0
CUST003122,,39,860,63,73.52,Two-Year,Credit Card,1,45.35,1,Yes,1
CUST003123,35,21943,37,49.96,Two-Year,Bank Transfer,44,22,3,No,0
CUST003124,35,45428,32,71.54,Month-to-Month,Bank Transfer,4,13.75,5,No,1
CUST003125,52,20000,58,81.89,Month-to-Month,Electronic Check,1,43.62,1,No,1
CUST003126,33,59,529,55,48.77,One-Year,Bank Transfer,6,16.73,2,No,1
CUST003127,25,$53047,39,32.6,Two-Year,Credit Card,3,37,4,No,0
CUST003128,56,100K,21,80.42,One-Year,Credit Card,4,35.42,5,No,0
CUST003129,18,34571,38,60.33,Month-to-Month,Electronic Check,1,18.4,4,Yes,1
CUST003130,20,35318,71,86.47,Month-to-Month,Electronic Check,1,21.44,2,No,0
CUST003131,55,51,435,41,119.52,One-Year,Credit Card,0,44.21,5,No,1
CUST003132,,48K,50,68.61,Month-to-Month,Bank Transfer,5,15.45,2,No,1
CUST003133,41,$90157,17,63.96,Two-Year,Bank Transfer,15,14.16,2,No,1
CUST003134,38,56K,61,49.79,One-Year,Bank Transfer,39,18.05,1,No,0
CUST003135,59,$69735,57,75.67,Two-Year,Bank Transfer,3,15.02,5,No,0
CUST003136,21,62K,39,62.67,Month-to-Month,Credit Card,0,52.96,2,No,0
CUST003137,,33170,26,,Month-to-Month,Electronic Check,4,32.93,4,No,0
CUST003138,49,20141,67,34.1,Two-Year,Bank Transfer,2,46.54,2,No,0
CUST003139,,99759,33,26.98,Month-to-Month,Credit Card,3,33.64,5,No,1
CUST003140,,56K,72,64.37,Two-Year,Bank Transfer,4,6.58,4,Yes,0
CUST003141,46,65,095,46,75.63,Month-to-Month,Electronic Check,1,36.08,3,Yes,1
CUST003142,38,$42667,8,76.96,Month-to-Month,Bank Transfer,4,11.98,3,Yes,1
CUST003143,54,92938,4,76.6,Two-Year,Credit Card,8,33.12,5,No,0
CUST003144,21,20,369,32,60.6,Two-Year,Bank Transfer,2,9.69,4,Yes,0
CUST003145,36,20000,52,64.26,One-Year,Credit Card,7,35.6,2,No,0
CUST003146,33,42012,6,133.98,Two-Year,Mailed Check,3,31,3,No,1
CUST003147,55,74984,9,48.65,One-Year,Credit Card,1,60.96,1,No,1
CUST003148,50,77,758,14,55.34,Two-Year,Credit Card,5,64.67,2,Yes,1
CUST003149,43,105K,38,31.26,Month-to-Month,Bank Transfer,1,9.61,4,No,1
CUST003150,60,20000,58,88.29,Two-Year,Bank Transfer,5,6.93,3,Yes,1
CUST003151,52,$83501,26,72.95,Month-to-Month,Credit Card,4,4.47,1,No,1
CUST003152,59,$71254,46,78.27,Two-Year,Credit Card,4,4.37,1,No,0
CUST003153,47,70,508,8,80.01,Two-Year,Credit Card,1,31.25,5,No,1
CUST003154,62,69,334,29,85.02,One-Year,Bank Transfer,2,25.61,5,Yes,0
CUST003155,41,130,050,40,52.8,One-Year,Electronic Check,45,6.87,5,No,1
CUST003156,,33656,59,48.45,One-Year,Bank Transfer,2,39.87,1,No,0
CUST003157,53,60384,3,44.47,One-Year,Bank Transfer,0,34.8,1,No,0
CUST003158,52,$48722,30,56.63,One-Year,Credit Card,5,20.11,4,No,0
CUST003159,,53329,71,64.45,Two-Year,Credit Card,2,60.49,3,No,1
CUST003160,53,36K,13,36.76,One-Year,Credit Card,6,23.91,3,Yes,1
CUST003161,,52491,3,81,One-Year,Credit Card,29,3.51,4,No,0
CUST003162,47,80K,38,66.92,One-Year,Bank Transfer,5,11.18,5,Yes,0
CUST003163,30,63316,3,77.38,One-Year,Bank Transfer,5,23.39,5,No,0
CUST003164,57,20K,49,34.48,Two-Year,Credit Card,3,35.56,5,Yes,0
CUST003165,18,29K,51,61.62,Two-Year,Credit Card,4,23.23,2,No,1
CUST003166,,99230,66,99.22,One-Year,Credit Card,1,49.58,2,No,0
CUST003167,34,296960,10,42.92,Two-Year,Credit Card,1,60.09,3,No,0
CUST003168,40,387,590,52,,One-Year,Credit Card,1,17.49,3,No,0
CUST003169,44,74,505,64,68.65,Two-Year,Credit Card,4,41.84,3,No,0
CUST003170,36,37,888,45,36.15,Month-to-Month,Credit Card,2,28.36,4,No,0
CUST003171,18,43K,28,37.02,Two-Year,Credit Card,24,21.97,1,Yes,1
CUST003172,,70K,30,79.05,Two-Year,Credit Card,1,59.7,3,No,0
CUST003173,70,$85017,9,86.74,Two-Year,Credit Card,4,12.09,5,No,1
CUST003174,57,80281,15,103.55,One-Year,Bank Transfer,2,53.92,2,Yes,1
CUST003175,42,20000,16,20,Month-to-Month,Bank Transfer,2,13.07,3,No,0
CUST003176,18,50707,40,91.66,Two-Year,Bank Transfer,6,7.1,3,Yes,0
CUST003177,63,53933,11,,Month-to-Month,Credit Card,4,0.7,3,No,1
CUST003178,,320K,56,98.78,Month-to-Month,Bank Transfer,1,31.47,3,No,1
CUST003179,64,43313,43,84.23,Two-Year,Bank Transfer,2,4.09,2,No,0
CUST003180,36,88K,72,61.07,Month-to-Month,Bank Transfer,5,7.11,5,No,0
CUST003181,51,$33857,34,,Month-to-Month,Electronic Check,1,41.51,2,No,0
CUST003182,,53962,13,76.62,Two-Year,Bank Transfer,1,44.79,5,No,0
CUST003183,30,$59109,10,95.97,Two-Year,Bank Transfer,0,42.82,5,Yes,1
CUST003184,27,68K,52,44.08,Two-Year,Credit Card,1,75.95,2,Yes,0
CUST003185,59,56,930,32,57.96,One-Year,Credit Card,40,15.77,2,No,1
CUST003186,54,24817,16,107.14,Two-Year,Bank Transfer,4,19.43,5,Yes,0
CUST003187,53,60,528,29,,One-Year,Credit Card,6,11.93,1,Yes,0
CUST003188,56,46868,43,51.27,Month-to-Month,Bank Transfer,6,61.43,4,Yes,0
CUST003189,46,52,016,44,77.11,Month-to-Month,Bank Transfer,3,9.98,4,No,1
CUST003190,68,65K,31,,Month-to-Month,Bank Transfer,7,7.25,5,No,0
CUST003191,58,39K,45,60.43,One-Year,Electronic Check,4,32.55,4,Yes,0
CUST003192,35,51,532,4,,Month-to-Month,Credit Card,0,33.8,4,Yes,1
CUST003193,45,50,701,63,63.77,Two-Year,Credit Card,3,27.25,5,No,1
CUST003194,,24128,72,25.32,Two-Year,Bank Transfer,4,28.09,1,Yes,1
CUST003195,41,50679,52,94.48,Month-to-Month,Credit Card,1,0.92,3,Yes,0
CUST003196,36,47,423,40,22.81,Two-Year,Credit Card,2,55.54,5,No,0
CUST003197,,85728,10,92.54,Month-to-Month,Bank Transfer,2,15.95,3,No,1
CUST003198,42,44,888,16,32.47,Month-to-Month,Bank Transfer,5,67.67,2,No,1
CUST003199,33,69349,61,44.11,Two-Year,Bank Transfer,5,26.15,4,Yes,1
CUST003200,,$43105,40,67.65,Two-Year,Credit Card,2,13.58,1,No,0
CUST003201,50,52,359,54,47.15,Month-to-Month,Bank Transfer,1,34.91,5,Yes,1
CUST003202,59,63892,24,20,One-Year,Bank Transfer,3,13.2,2,No,0
CUST003203,,46K,33,69.51,Two-Year,Credit Card,6,32.92,5,No,0
CUST003204,22,64K,-7,95.85,Two-Year,Electronic Check,5,24.56,2,No,0
CUST003205,52,58K,66,50.53,Month-to-Month,Credit Card,5,22.59,4,Yes,0
CUST003206,28,$96944,59,73.26,Month-to-Month,Bank Transfer,2,23.03,4,No,0
CUST003207,64,83184,56,77.68,One-Year,Credit Card,47,14.67,5,No,0
CUST003208,29,84K,40,65.53,Two-Year,Credit Card,2,30.86,3,No,0
CUST003209,40,56K,27,,Month-to-Month,Mailed Check,3,16.95,2,Yes,1
CUST003210,,57K,5,69.93,One-Year,Credit Card,3,28.08,4,No,0
CUST003211,44,31449,31,62.13,Two-Year,Credit Card,22,31.55,3,No,0
CUST003212,,$41145,32,76.26,Month-to-Month,Credit Card,28,14.69,3,Yes,1
CUST003213,32,70980,39,,One-Year,Credit Card,1,23.59,2,No,0
CUST003214,42,50K,72,50.6,Month-to-Month,Bank Transfer,5,30.32,5,No,0
